dataset,pid,path,sx,sy,sz,nx,ny,nz,fov_x,fov_y,fov_z,raw_min,raw_max,mean,std,q01,q50,q99,frac_below,frac_above,eff_spacing_h,eff_spacing_w,slab_z_mm
infer(airway),CE025006-T1909160976-T125,F:\airway_segment_with_img\imgs\CE025006-T1909160976-T125.nii.gz,0.73046875,0.73046875,1.25,512,512,272,374.0,374.0,340.0,-2127063040.0,1889665152.0,-3983.333251953125,5868528.0,-1023.0,0.0,195.0,2.625408705451358e-05,0.0013980301356528483,1.4609375,1.4609375,15.0
infer(airway),CE025006-T1909040033-T125,F:\airway_segment_with_img\imgs\CE025006-T1909040033-T125.nii.gz,0.68359375,0.68359375,1.25,512,512,256,350.0,350.0,320.0,-1023.0,15852.0,-513.3748779296875,537.2040405273438,-1023.0,-867.0,949.0,0.0,0.008590575192611579,1.3671875,1.3671875,15.0
infer(airway),CE025006-T1909060099-T125,F:\airway_segment_with_img\imgs\CE025006-T1909060099-T125.nii.gz,0.68359375,0.68359375,1.25,512,512,250,350.0,350.0,312.5,-1023.0,27318.0,-581.2425537109375,535.595703125,-1023.0,-928.0,922.0,0.0,0.008228848807114011,1.3671875,1.3671875,15.0
infer(airway),CE025006-T1909040143-T125,F:\airway_segment_with_img\imgs\CE025006-T1909040143-T125.nii.gz,0.68359375,0.68359375,1.25,512,512,277,350.0,350.0,346.25,-1023.0,3455.0,-534.3557739257812,554.5277099609375,-1023.0,-897.0,997.0,0.0,0.009501472073406986,1.3671875,1.3671875,15.0
infer(airway),CE025006-T1909060082-T125,F:\airway_segment_with_img\imgs\CE025006-T1909060082-T125.nii.gz,0.68359375,0.68359375,1.25,512,512,280,350.0,350.0,350.0,-2029770496.0,1733010688.0,1451.39013671875,3022061.25,-1023.0,-946.0,845.0,9.577612180303086e-06,0.006909491060811284,1.3671875,1.3671875,15.0
infer(airway),CE025006-T1909090827,F:\airway_segment_with_img\imgs\CE025006-T1909090827.nii.gz,0.68359375,0.68359375,1.25,512,512,261,350.0,350.0,326.25,-1023.0,39750.0,-590.1441040039062,531.3060913085938,-1023.0,-929.0,778.0,0.0,0.005939598311069005,1.3671875,1.3671875,15.0
infer(airway),CE025006-T1909090683,F:\airway_segment_with_img\imgs\CE025006-T1909090683.nii.gz,0.763671875,0.763671875,1.25,512,512,293,391.0,391.0,366.25,-1023.0,3159.0,-605.4737548828125,529.8486938476562,-1023.0,-942.0,896.0,0.0,0.007729096733540127,1.52734375,1.52734375,15.0
infer(airway),CE025006-T1909090697-T125,F:\airway_segment_with_img\imgs\CE025006-T1909090697-T125.nii.gz,0.751953125,0.751953125,1.25,512,512,296,385.0,385.0,370.0,-1023.0,6418.0,-559.95068359375,542.9321899414062,-1023.0,-922.0,986.0,0.0,0.009239517773870807,1.50390625,1.50390625,15.0
infer(airway),CE025006-T1909161213-T125,F:\airway_segment_with_img\imgs\CE025006-T1909161213-T125.nii.gz,0.68359375,0.68359375,1.25,512,512,264,350.0,350.0,330.0,-1023.0,21503.0,-545.7327880859375,531.008544921875,-1023.0,-896.0,902.0,0.0,0.007761535213155213,1.3671875,1.3671875,15.0
infer(airway),CE025006-T1909161259-T125,F:\airway_segment_with_img\imgs\CE025006-T1909161259-T125.nii.gz,0.68359375,0.68359375,1.25,512,512,271,350.0,350.0,338.75,-1023.0,3511.0,-502.4703369140625,537.2561645507812,-1023.0,-855.0,895.0,0.0,0.007517627277711844,1.3671875,1.3671875,15.0
infer(airway),CE025006-T1909161638-T125,F:\airway_segment_with_img\imgs\CE025006-T1909161638-T125.nii.gz,0.68359375,0.68359375,1.25,512,512,286,350.0,350.0,357.5,-1023.0,3580.0,-637.20556640625,534.9345092773438,-1023.0,-945.0,966.0,0.0,0.008915959064946966,1.3671875,1.3671875,15.0
infer(airway),CE025006-T1909162174-T125,F:\airway_segment_with_img\imgs\CE025006-T1909162174-T125.nii.gz,0.783203125,0.783203125,1.25,512,512,264,401.0,401.0,330.0,-1023.0,3042.0,-640.58349609375,519.60546875,-1023.0,-960.0,835.0,0.0,0.006813785360450915,1.56640625,1.56640625,15.0
infer(airway),CE025006-T1909162270-T125,F:\airway_segment_with_img\imgs\CE025006-T1909162270-T125.nii.gz,0.751953125,0.751953125,1.25,512,512,268,385.0,385.0,335.0,-1023.0,3220.0,-531.9429321289062,543.4013061523438,-1023.0,-902.0,933.0,0.0,0.008410380232403817,1.50390625,1.50390625,15.0
infer(airway),CE025006-T1909260087-T125,F:\airway_segment_with_img\imgs\CE025006-T1909260087-T125.nii.gz,0.68359375,0.68359375,1.25,512,512,240,350.0,350.0,300.0,-1023.0,36637.0,-627.2167358398438,535.583251953125,-1023.0,-941.0,926.0,0.0,0.00834503173828125,1.3671875,1.3671875,15.0
infer(airway),CE025006-T1909260263-T125,F:\airway_segment_with_img\imgs\CE025006-T1909260263-T125.nii.gz,0.68359375,0.68359375,1.25,512,512,244,350.0,350.0,305.0,-1023.0,3257.0,-570.2778930664062,547.2062377929688,-1023.0,-923.0,982.0,0.0,0.009248827324538935,1.3671875,1.3671875,15.0
infer(airway),CE025006-T1910220034-T125,F:\airway_segment_with_img\imgs\CE025006-T1910220034-T125.nii.gz,0.75,0.75,1.25,512,512,240,384.0,384.0,300.0,-1023.0,2944.0,-542.6967163085938,538.5580444335938,-1023.0,-909.0,913.0,0.0,0.0080108642578125,1.5,1.5,15.0
infer(airway),CE025006-T1910220254-T125,F:\airway_segment_with_img\imgs\CE025006-T1910220254-T125.nii.gz,0.759765625,0.759765625,1.25,512,512,242,389.0,389.0,302.5,-1023.0,2952.0,-529.4757690429688,538.7473754882812,-1023.0,-896.0,873.0,0.0,0.007399377744059917,1.51953125,1.51953125,15.0
infer(airway),CE025006-T1910170134-T125,F:\airway_segment_with_img\imgs\CE025006-T1910170134-T125.nii.gz,0.68359375,0.68359375,1.25,512,512,250,350.0,350.0,312.5,-1023.0,64511.0,-632.10595703125,547.7178955078125,-1023.0,-944.0,899.0,0.0,0.007822492119600793,1.3671875,1.3671875,15.0
infer(airway),CE025006-T1909290932-T125,F:\airway_segment_with_img\imgs\CE025006-T1909290932-T125.nii.gz,0.62109375,0.62109375,1.25,512,512,286,318.0,318.0,357.5,-1023.0,39812.0,-606.5798950195312,558.8618774414062,-1023.0,-931.0,954.0,0.0,0.008719808979213666,1.2421875,1.2421875,15.0
infer(airway),CE025006-T1911060013-T125,F:\airway_segment_with_img\imgs\CE025006-T1911060013-T125.nii.gz,0.76953125,0.76953125,1.25,512,512,245,394.0,394.0,306.25,-1023.0,21524.0,-540.6084594726562,525.8267822265625,-1023.0,-896.0,764.0,0.0,0.006215635326101198,1.5390625,1.5390625,15.0
infer(airway),CE025006-T1910160145-T125,F:\airway_segment_with_img\imgs\CE025006-T1910160145-T125.nii.gz,0.798828125,0.798828125,1.25,512,512,273,409.0,409.0,341.25,-1023.0,3288.0,-562.9895629882812,537.9642944335938,-1023.0,-923.0,904.0,0.0,0.007993758318971632,1.59765625,1.59765625,15.0
infer(airway),CE025006-T1910100649-T125,F:\airway_segment_with_img\imgs\CE025006-T1910100649-T125.nii.gz,0.77734375,0.77734375,1.25,512,512,290,398.0,398.0,362.5,-1023.0,5972.0,-575.1845703125,521.7518920898438,-1023.0,-928.0,746.0,0.0,0.005510250985494102,1.5546875,1.5546875,15.0
infer(airway),CE025008-CT00040477-T125,F:\airway_segment_with_img\imgs\CE025008-CT00040477-T125.nii.gz,0.7109379768371582,0.7109379768371582,1.0,512,512,281,364.000244140625,364.000244140625,281.0,-3024.0,1683.0,-1031.9228515625,1126.76416015625,-3024.0,-915.0,509.0,0.21274834520246846,0.002274875708104665,1.4218759536743164,1.4218759536743164,12.0
infer(airway),CE025006-T1910310077-T125,F:\airway_segment_with_img\imgs\CE025006-T1910310077-T125.nii.gz,0.779296875,0.779296875,1.25,512,512,285,399.0,399.0,356.25,-1023.0,3216.0,-608.2647094726562,520.5867919921875,-1023.0,-946.0,805.0,0.0,0.006432088216145834,1.55859375,1.55859375,15.0
infer(airway),CE025008-30942058-T125,F:\airway_segment_with_img\imgs\CE025008-30942058-T125.nii.gz,0.7421879768371582,0.7421879768371582,1.0,512,512,341,380.000244140625,380.000244140625,341.0,-3024.0,1708.0,-1099.096435546875,1091.9246826171875,-3024.0,-940.0,438.0,0.21316013489261598,0.0023921843230375103,1.4843759536743164,1.4843759536743164,12.0
infer(airway),CE025008-CT00047173-T125,F:\airway_segment_with_img\imgs\CE025008-CT00047173-T125.nii.gz,0.7246090173721313,0.7246090173721313,1.25,512,512,353,370.99981689453125,370.99981689453125,441.25,-3024.0,3071.0,-1050.666259765625,1120.773681640625,-3024.0,-920.0,378.0,0.2157893694298605,0.0010914895810742106,1.4492180347442627,1.4492180347442627,15.0
infer(airway),CE025008-CT00049075-T125,F:\airway_segment_with_img\imgs\CE025008-CT00049075-T125.nii.gz,0.7421879768371582,0.7421879768371582,1.0,512,512,296,380.000244140625,380.000244140625,296.0,-3024.0,1761.0,-1086.6817626953125,1093.5067138671875,-3024.0,-986.0,271.0,0.21276071744858027,0.0004272202637105035,1.4843759536743164,1.4843759536743164,12.0
infer(airway),CE027001-0000001944-2731-7309,F:\airway_segment_with_img\imgs\CE027001-0000001944-2731-7309.nii.gz,0.68359375,0.68359375,1.0,512,512,335,350.0,350.0,335.0,-32483.0,32508.0,-339.6440124511719,495.4088134765625,-1024.0,0.0,272.0,1.8037246914879226e-05,0.000939439943483293,1.3671875,1.3671875,12.0
infer(airway),CE025008-CT00055839-T125,F:\airway_segment_with_img\imgs\CE025008-CT00055839-T125.nii.gz,0.6679689884185791,0.6679689884185791,1.25,512,512,201,342.0001220703125,342.0001220703125,251.25,-3024.0,3071.0,-992.8265991210938,1159.5137939453125,-3024.0,-911.0,626.0,0.2157419074494355,0.005456780545596067,1.3359379768371582,1.3359379768371582,15.0
infer(airway),CE025008-CT00055505-T125,F:\airway_segment_with_img\imgs\CE025008-CT00055505-T125.nii.gz,0.7070310115814209,0.7070310115814209,1.0,512,512,281,361.9998779296875,361.9998779296875,281.0,-3024.0,3071.0,-874.30224609375,1179.71728515625,-3024.0,-139.0,428.0,0.21322401473118896,0.0020840051474776454,1.4140620231628418,1.4140620231628418,12.0
infer(airway),CE025008-CT00061891-T125,F:\airway_segment_with_img\imgs\CE025008-CT00061891-T125.nii.gz,0.7148439884185791,0.7148439884185791,1.0,512,512,261,366.0001220703125,366.0001220703125,261.0,-3024.0,1671.0,-966.6419067382812,1151.0311279296875,-3024.0,-866.0,465.0,0.21303775335755348,0.002220123733531951,1.4296879768371582,1.4296879768371582,12.0
infer(airway),CE025008-CT00059031-T125,F:\airway_segment_with_img\imgs\CE025008-CT00059031-T125.nii.gz,0.7421879768371582,0.7421879768371582,1.0,512,512,291,380.000244140625,380.000244140625,291.0,-3024.0,1665.0,-987.4735717773438,1141.7650146484375,-3024.0,-867.0,421.0,0.21276350998313903,0.0017617604925976406,1.4843759536743164,1.4843759536743164,12.0
infer(airway),CE025008-CT00042739-T125,F:\airway_segment_with_img\imgs\CE025008-CT00042739-T125.nii.gz,0.7128909826278687,0.7128909826278687,1.0,512,512,626,365.00018310546875,365.00018310546875,626.0,-1811801344.0,1996490752.0,2246.101318359375,3266029.0,-3024.0,-902.0,438.0,0.20613412842319823,0.002256295093658248,1.4257819652557373,1.4257819652557373,12.0
infer(airway),CE027001-0000001944-7805-2321,F:\airway_segment_with_img\imgs\CE027001-0000001944-7805-2321.nii.gz,0.68359375,0.68359375,1.0,512,512,321,350.0,350.0,321.0,-1024.0,3071.0,-656.9169311523438,473.5527038574219,-1024.0,-928.0,520.0,0.0,0.0029561518618902204,1.3671875,1.3671875,12.0
infer(airway),CE027001-0000001944-2731-5529,F:\airway_segment_with_img\imgs\CE027001-0000001944-2731-5529.nii.gz,0.68359375,0.68359375,1.0,512,512,335,350.0,350.0,335.0,-1024.0,3071.0,-657.643798828125,463.3341369628906,-1024.0,-945.0,409.0,0.0,0.0013026900549634997,1.3671875,1.3671875,12.0
infer(airway),CE027001-0000001944-1-3023,F:\airway_segment_with_img\imgs\CE027001-0000001944-1-3023.nii.gz,0.623046875,0.623046875,1.0,512,512,316,319.0,319.0,316.0,-1024.0,2714.0,-597.724853515625,486.26593017578125,-1024.0,-891.0,508.0,0.0,0.0031592204518329156,1.24609375,1.24609375,12.0
infer(airway),CE027001-0000008792-12437-7734,F:\airway_segment_with_img\imgs\CE027001-0000008792-12437-7734.nii.gz,0.7558590173721313,0.7558590173721313,1.25,512,512,247,386.99981689453125,386.99981689453125,308.75,-3024.0,1373.0,-1031.8031005859375,1117.2900390625,-3024.0,-902.0,304.0,0.2127399650070409,0.00025584715222243005,1.5117180347442627,1.5117180347442627,15.0
infer(airway),CE027001-0000259360-112217-2313,F:\airway_segment_with_img\imgs\CE027001-0000259360-112217-2313.nii.gz,0.732421875,0.732421875,1.0,512,512,285,375.0,375.0,285.0,-1024.0,3071.0,-599.4186401367188,469.9189453125,-1024.0,-888.0,371.0,0.0,0.0004781087239583333,1.46484375,1.46484375,12.0
infer(airway),CE025008-CT00059909-T125,F:\airway_segment_with_img\imgs\CE025008-CT00059909-T125.nii.gz,0.8691409826278687,0.8691409826278687,1.0,512,512,636,445.00018310546875,445.00018310546875,636.0,-3024.0,1730.0,-1124.1826171875,1075.849365234375,-3024.0,-985.0,317.0,0.21291965709477756,0.0015769811140137191,1.7382819652557373,1.7382819652557373,12.0
infer(airway),CE027001-0000742266-3628-3913,F:\airway_segment_with_img\imgs\CE027001-0000742266-3628-3913.nii.gz,0.703125,0.703125,1.25,512,512,269,360.0,360.0,336.25,-3024.0,1784.0,-1056.14697265625,1113.9464111328125,-3024.0,-917.0,423.0,0.21292536906543244,0.0018368398186848166,1.40625,1.40625,15.0
infer(airway),CE027001-0000675183-232839-6711,F:\airway_segment_with_img\imgs\CE027001-0000675183-232839-6711.nii.gz,0.5859375,0.5859375,1.0,512,512,296,300.0,300.0,296.0,-1024.0,1966.0,-430.87506103515625,465.5095520019531,-1024.0,-131.0,333.0,0.0,0.00014173660513689646,1.171875,1.171875,12.0
infer(airway),CE027001-000101021040181887-1001-2007,F:\airway_segment_with_img\imgs\CE027001-000101021040181887-1001-2007.nii.gz,0.6570000052452087,0.6570000052452087,1.0,512,512,281,336.3840026855469,336.3840026855469,281.0,-2048.0,2295.0,-726.1504516601562,816.4127807617188,-2048.0,-781.0,551.0,0.2713496256425557,0.0032910102979690366,1.3140000104904175,1.3140000104904175,12.0
infer(airway),CE027001-0001168638-3971-1242,F:\airway_segment_with_img\imgs\CE027001-0001168638-3971-1242.nii.gz,0.900390625,0.900390625,1.0,512,512,345,461.0,461.0,345.0,-1024.0,1445.0,-649.084228515625,463.2471618652344,-1024.0,-950.0,308.0,0.0,0.00030568440755208336,1.80078125,1.80078125,12.0
infer(airway),CE027001-000199121101114972-CT20211224103006-5182,F:\airway_segment_with_img\imgs\CE027001-000199121101114972-CT20211224103006-5182.nii.gz,0.666015625,0.666015625,1.0,512,512,337,341.0,341.0,337.0,-1024.0,3071.0,-574.5704956054688,479.2038269042969,-1024.0,-866.0,461.0,0.0,0.0023176824398115697,1.33203125,1.33203125,12.0
infer(airway),CE027001-0000232750-CT20210703165302-6098,F:\airway_segment_with_img\imgs\CE027001-0000232750-CT20210703165302-6098.nii.gz,0.7109375,0.7109375,0.699999988079071,512,512,499,364.0,364.0,349.29999405145645,-1024.0,1901.0,-697.2691650390625,451.2843933105469,-1024.0,-948.0,375.0,0.0,0.0018955906452576428,1.421875,1.421875,8.399999856948853
infer(airway),CE027001-000214503300-29066-3907,F:\airway_segment_with_img\imgs\CE027001-000214503300-29066-3907.nii.gz,0.71875,0.71875,1.25,512,512,346,368.0,368.0,432.5,-1023.0,1521.0,-548.9065551757812,488.2267150878906,-1014.0,-886.0,382.0,0.0,0.0006816179703709188,1.4375,1.4375,15.0
infer(airway),CE027001-000060298000-8810-5358,F:\airway_segment_with_img\imgs\CE027001-000060298000-8810-5358.nii.gz,0.7070310115814209,0.7070310115814209,0.625,512,512,473,361.9998779296875,361.9998779296875,295.625,-3024.0,3071.0,-983.78173828125,1154.04296875,-3024.0,-871.0,370.0,0.2157651409616252,0.0006525306689414402,1.4140620231628418,1.4140620231628418,7.5
infer(airway),CE027001-000101021092865047-1001-0325,F:\airway_segment_with_img\imgs\CE027001-000101021092865047-1001-0325.nii.gz,0.669921875,0.669921875,1.0,512,512,294,343.0,343.0,294.0,-8192.0,2150.0,-1147.9737548828125,2206.4609375,-8192.0,-848.0,515.0,0.21102915093542385,0.0034324091686768754,1.33984375,1.33984375,12.0
infer(airway),CE027001-0002167821-366026-1116,F:\airway_segment_with_img\imgs\CE027001-0002167821-366026-1116.nii.gz,0.83203125,0.83203125,0.6700000166893005,512,512,515,426.0,426.0,345.0500085949898,-1024.0,2976.0,-678.5955810546875,454.62042236328125,-1024.0,-961.0,312.0,0.0,0.0007152369650581558,1.6640625,1.6640625,8.040000200271606
infer(airway),CE027001-00037692-16598-8716,F:\airway_segment_with_img\imgs\CE027001-00037692-16598-8716.nii.gz,0.68359375,0.68359375,1.0,512,512,301,350.0,350.0,301.0,-1024.0,1459.0,-543.3695678710938,465.780029296875,-1024.0,-869.0,291.0,0.0,0.0003472514414736844,1.3671875,1.3671875,12.0
infer(airway),CE027001-00037692-16598-8717,F:\airway_segment_with_img\imgs\CE027001-00037692-16598-8717.nii.gz,0.68359375,0.68359375,1.0,512,512,301,350.0,350.0,301.0,-1024.0,1890.0,-541.445068359375,474.46923828125,-1024.0,-876.0,367.0,0.0,0.0006686491259909339,1.3671875,1.3671875,12.0
infer(airway),CE027001-00037692-26638-0216,F:\airway_segment_with_img\imgs\CE027001-00037692-26638-0216.nii.gz,0.68359375,0.68359375,1.0,512,512,296,350.0,350.0,296.0,-1024.0,1443.0,-548.2011108398438,464.3343200683594,-1024.0,-867.0,297.0,0.0,0.00034428927134317044,1.3671875,1.3671875,12.0
infer(airway),CE027001-0003191085-CT01026659-0011,F:\airway_segment_with_img\imgs\CE027001-0003191085-CT01026659-0011.nii.gz,0.650390625,0.650390625,0.800000011920929,512,512,399,333.0,333.0,319.20000475645065,-1024.0,3071.0,-558.6826782226562,483.5755920410156,-1024.0,-857.0,445.0,0.0,0.0016219913858626805,1.30078125,1.30078125,9.600000143051147
infer(airway),CE027001-0002240844-374291-1912,F:\airway_segment_with_img\imgs\CE027001-0002240844-374291-1912.nii.gz,0.84765625,0.84765625,0.6700000166893005,512,512,590,434.0,434.0,395.3000098466873,-1024.0,1416.0,-703.0772094726562,447.7843322753906,-1024.0,-984.0,305.0,0.0,0.0003580641338252092,1.6953125,1.6953125,8.040000200271606
infer(airway),CE027001-0003191085-CT01026659-1036,F:\airway_segment_with_img\imgs\CE027001-0003191085-CT01026659-1036.nii.gz,0.650390625,0.650390625,0.800000011920929,512,512,399,333.0,333.0,319.20000475645065,-1024.0,3071.0,-558.6826782226562,483.5755920410156,-1024.0,-857.0,445.0,0.0,0.0016219913858626805,1.30078125,1.30078125,9.600000143051147
infer(airway),CE027001-00037692-26638-0217,F:\airway_segment_with_img\imgs\CE027001-00037692-26638-0217.nii.gz,0.68359375,0.68359375,1.0,512,512,296,350.0,350.0,296.0,-1024.0,1765.0,-546.2975463867188,473.3194274902344,-1024.0,-875.0,375.0,0.0,0.0006855628702366198,1.3671875,1.3671875,12.0
infer(airway),CE027001-0004936116-132441-9413,F:\airway_segment_with_img\imgs\CE027001-0004936116-132441-9413.nii.gz,0.76171875,0.76171875,1.0,512,512,331,390.0,390.0,331.0,-1024.0,2993.0,-637.5255737304688,474.2667236328125,-1024.0,-950.0,336.0,0.0,0.0003316366114648906,1.5234375,1.5234375,12.0
infer(airway),CE027001-0005442043-133428-9813,F:\airway_segment_with_img\imgs\CE027001-0005442043-133428-9813.nii.gz,0.892578125,0.892578125,1.0,512,512,270,457.0,457.0,270.0,-1024.0,3071.0,-696.4339599609375,448.13873291015625,-1024.0,-983.0,294.0,0.0,0.0002644856770833333,1.78515625,1.78515625,12.0
infer(airway),CE027001-0004752914-131875-7498,F:\airway_segment_with_img\imgs\CE027001-0004752914-131875-7498.nii.gz,0.8359375,0.8359375,1.0,512,512,397,428.0,428.0,397.0,-1024.0,3071.0,-669.1078491210938,464.8381042480469,-1024.0,-965.0,339.0,0.0,0.000637092860231197,1.671875,1.671875,12.0
infer(airway),CE027001-0005181567-133656-8318,F:\airway_segment_with_img\imgs\CE027001-0005181567-133656-8318.nii.gz,0.771484375,0.771484375,1.0,512,512,359,395.0,395.0,359.0,-1024.0,3071.0,-641.2424926757812,476.2360534667969,-1024.0,-951.0,389.0,0.0,0.0008288198778038977,1.54296875,1.54296875,12.0
infer(airway),CE027001-0004961751-CT01107710-4197,F:\airway_segment_with_img\imgs\CE027001-0004961751-CT01107710-4197.nii.gz,0.58984375,0.58984375,0.949999988079071,512,512,357,302.0,302.0,339.14999574422836,-1024.0,3071.0,-513.5590209960938,541.1072998046875,-1024.0,-838.0,1002.0,0.0,0.009775113136488482,1.1796875,1.1796875,11.399999856948853
infer(airway),CE027001-0004160263-11759-9479,F:\airway_segment_with_img\imgs\CE027001-0004160263-11759-9479.nii.gz,0.6855469942092896,0.6855469942092896,0.625,512,512,521,351.00006103515625,351.00006103515625,325.625,-2112618240.0,2130706560.0,-744517.375,15533858.0,-3024.0,0.0,534.0,0.13072439928098625,0.007186095834145878,1.371093988418579,1.371093988418579,7.5
infer(airway),CE027001-0004476869-12634-7805,F:\airway_segment_with_img\imgs\CE027001-0004476869-12634-7805.nii.gz,0.8105469942092896,0.8105469942092896,0.625,512,512,473,415.00006103515625,415.00006103515625,295.625,-33770.0,29744.0,-1059.4974365234375,1114.253173828125,-3024.0,-912.0,342.0,0.2157661410086274,0.00028301330162517637,1.621093988418579,1.621093988418579,7.5
infer(airway),CE027001-0008266388-CT01029574-1089,F:\airway_segment_with_img\imgs\CE027001-0008266388-CT01029574-1089.nii.gz,0.671875,0.671875,1.0,512,512,341,344.0,344.0,341.0,-1024.0,3071.0,-454.86480712890625,533.70849609375,-1024.0,-575.0,879.0,0.0,0.007125708984132146,1.34375,1.34375,12.0
infer(airway),CE027001-0006154660-CT01124407-0003,F:\airway_segment_with_img\imgs\CE027001-0006154660-CT01124407-0003.nii.gz,0.7109375,0.7109375,0.8999999761581421,512,512,310,364.0,364.0,278.99999260902405,-32768.0,32767.0,-442.5823059082031,3490.624755859375,-4356.0,-881.0,16381.0,0.010965331611223648,0.025285749962791332,1.421875,1.421875,10.799999713897705
infer(airway),CE027001-0006154660-CT01124407-4061,F:\airway_segment_with_img\imgs\CE027001-0006154660-CT01124407-4061.nii.gz,0.7109375,0.7109375,0.8999999761581421,512,512,310,364.0,364.0,278.99999260902405,-1024.0,3071.0,-620.1970825195312,471.1394348144531,-1024.0,-886.0,499.0,0.0,0.0015251770249714313,1.421875,1.421875,10.799999713897705
